recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,primarily_steam_deck
189823132,"{'steamid': '76561199056653717', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 9120, 'playtime_last_two_weeks': 0, 'playtime_at_review': 379, 'last_played': 1757208334}",portuguese,"Não tem jeito, o jogo mais cozy de todos os tempos",1741553979,1741553979,True,0,0,0.5,0,True,False,False,False
189718535,"{'steamid': '76561198003989484', 'num_games_owned': 0, 'num_reviews': 15, 'playtime_forever': 935, 'playtime_last_two_weeks': 0, 'playtime_at_review': 876, 'last_played': 1749598432}",portuguese,"Um jogo simplesmente maravilhoso!

",1741464738,1741464738,True,0,0,0.5,0,True,False,False,False
130530809,"{'steamid': '76561199111631232', 'num_games_owned': 0, 'num_reviews': 12, 'playtime_forever': 16776, 'playtime_last_two_weeks': 0, 'playtime_at_review': 16027, 'last_played': 1748715479}",portuguese,"Um simulador de trabalho mas mt pior. Toda a gente depende de ti e cada dia é uma speedrun para fazer tudo possivel e aproveitar cada segundo, para no final nem ter feito tudo oq queria fazer e para melhorar tem aquela caverna de merda q se mores reseta o nivel e o crlh olha eu nao entendo por que caralhos este jogo é dito como ""relaxante"" 
Recomendo Muito
(Por alguma razao o meu jogo esta bugado e nao da para casar com a Robin e ainda por cima aparece q ela esta casada com aquele tal de Demetrius, espero q resolvam logo)",1673303375,1741374724,True,0,0,0.5,0,True,False,False,False
189397377,"{'steamid': '76561199099424090', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 9938, 'playtime_last_two_weeks': 0, 'playtime_at_review': 9901, 'last_played': 1755993446}",portuguese,Melhor jogo possível,1741134109,1741134109,True,0,0,0.5,0,True,False,False,False
189234698,"{'steamid': '76561198844335071', 'num_games_owned': 15, 'num_reviews': 6, 'playtime_forever': 7604, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3182, 'last_played': 1745720172}",portuguese,"Love this game, there's so much to do",1740972147,1740972147,True,0,0,0.5,0,True,False,False,False
189098467,"{'steamid': '76561198336851440', 'num_games_owned': 0, 'num_reviews': 14, 'playtime_forever': 391, 'playtime_last_two_weeks': 0, 'playtime_at_review': 377, 'last_played': 1748372896}",portuguese,B O M,1740859868,1740859868,True,0,0,0.5,0,True,False,False,False
188999805,"{'steamid': '76561199682359135', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 2835, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2163, 'last_played': 1759443857}",portuguese,"gastei mais de 10 horas nas cavernas e a haley e uma fdp mas de resto e td bom
",1740783542,1740783542,True,0,0,0.495495498180389404,0,True,False,False,False
188748015,"{'steamid': '76561198148413854', 'num_games_owned': 100, 'num_reviews': 21, 'playtime_forever': 2002, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1927, 'last_played': 1751386996}",portuguese,ok,1740511739,1740511739,True,0,0,0.5,0,True,False,False,False
188569453,"{'steamid': '76561198929994653', 'num_games_owned': 0, 'num_reviews': 18, 'playtime_forever': 3986, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1461, 'last_played': 1754963099}",portuguese,A very cool and fun videogame,1740308030,1740308030,True,0,0,0.5,0,True,False,False,False
188514675,"{'steamid': '76561199643769689', 'num_games_owned': 3, 'num_reviews': 1, 'playtime_forever': 1461, 'playtime_last_two_weeks': 0, 'playtime_at_review': 618, 'last_played': 1757290912}",portuguese,"incrivel
",1740247587,1740247587,True,0,0,0.5,0,True,True,False,False
188036053,"{'steamid': '76561199625364635', 'num_games_owned': 0, 'num_reviews': 9, 'playtime_forever': 2336, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1777, 'last_played': 1744818577}",portuguese,"Bem bom mas se parares de jogar n tem volta, vais ter iniciar outro safe, pq se parares por mt tempo fica chato e n sabes o q fazer.",1739704513,1739704513,True,0,0,0.495495498180389404,0,True,False,False,False
187969621,"{'steamid': '76561199140910715', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 37941, 'playtime_last_two_weeks': 0, 'playtime_at_review': 37824, 'last_played': 1755130379}",portuguese,"Adorei o jogo.Muito relaxante.
",1739633981,1739633981,True,0,0,0.495495498180389404,0,True,False,False,False
187963727,"{'steamid': '76561198120395938', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 4170, 'playtime_last_two_weeks': 303, 'playtime_at_review': 2883, 'last_played': 1762016183}",portuguese,"Super fun, relaxing and a blast if you have a group of friends to play with! It's been my go-to cozy game since last year and I can't get tired of it!",1739628884,1739628884,True,0,0,0.495495498180389404,0,True,False,False,False
143794973,"{'steamid': '76561199350337286', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 6567, 'playtime_last_two_weeks': 178, 'playtime_at_review': 5890, 'last_played': 1761353248}",portuguese,uma gracinha!,1691689989,1739402280,True,0,0,0.5,0,True,False,False,False
187741918,"{'steamid': '76561198379764059', 'num_games_owned': 25, 'num_reviews': 1, 'playtime_forever': 26987, 'playtime_last_two_weeks': 0, 'playtime_at_review': 25967, 'last_played': 1756205036}",portuguese,"Melhor jogo de sempre
Além de ganhar dinheiro a vender lixo alguém gosta de mim.",1739333947,1739333947,True,2,1,0.52173912525177002,0,True,False,False,False
187522189,"{'steamid': '76561199144835212', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 3099, 'playtime_last_two_weeks': 106, 'playtime_at_review': 2507, 'last_played': 1761440042}",portuguese,muiyo bom,1739073691,1739073691,True,0,0,0.5,0,True,False,False,False
187493904,"{'steamid': '76561199166745016', 'num_games_owned': 157, 'num_reviews': 33, 'playtime_forever': 2317, 'playtime_last_two_weeks': 0, 'playtime_at_review': 334, 'last_played': 1753917676}",portuguese,"sim, eu acho muito fixe e eu recomendo a todas as pessoas do universo que gostam de ser fazendeiros e agricultores, parabéns aos criadores deste jogo por fazerem uma obra de arte tão bonita. Obrigado muito mesmo, parabéns para os criadores deste jogo vocês mudaram minha perspectiva de ser um fazendeiro, obrigado, mesmo muito.",1739043832,1739043832,True,1,0,0.519313335418701172,1,True,False,False,False
187340627,"{'steamid': '76561199159757792', 'num_games_owned': 0, 'num_reviews': 6, 'playtime_forever': 10857, 'playtime_last_two_weeks': 147, 'playtime_at_review': 7750, 'last_played': 1761522110}",portuguese,Minha vida no jogo é melhor do que a vida real. Sou feliz e rica agora.,1738887190,1738887190,True,0,0,0.495495498180389404,0,True,False,False,False
187263513,"{'steamid': '76561198810232606', 'num_games_owned': 122, 'num_reviews': 35, 'playtime_forever': 2934, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2687, 'last_played': 1739243151}",portuguese,ye,1738806866,1738806866,True,0,0,0.5,0,True,False,False,False
187262492,"{'steamid': '76561199070858661', 'num_games_owned': 19, 'num_reviews': 1, 'playtime_forever': 6652, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5958, 'last_played': 1752026272}",portuguese,"fico mais preocupado em trabalhar aqui do que no emprego de vdd, vc foge das amarras do capitalismo pra fazer tudo pelos outros e trabalhar o triplo que trabalhava na cidade, absurdo de bom nota dez",1738805497,1738805497,True,0,0,0.495495498180389404,0,True,False,False,False
187179104,"{'steamid': '76561199468993468', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 248, 'playtime_last_two_weeks': 0, 'playtime_at_review': 236, 'last_played': 1738711542}",portuguese,"fazenda, pesca, riqueza(sinto um vazio no meu peito e passo horas pensando no pq nada faz sentido)",1738707262,1738707262,True,0,0,0.495495498180389404,0,True,False,False,False
187110475,"{'steamid': '76561199121076868', 'num_games_owned': 8, 'num_reviews': 1, 'playtime_forever': 6499, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5479, 'last_played': 1748293168}",portuguese,foda,1738627584,1738627584,True,0,0,0.5,0,True,False,False,False
186815732,"{'steamid': '76561199037975522', 'num_games_owned': 0, 'num_reviews': 16, 'playtime_forever': 9153, 'playtime_last_two_weeks': 0, 'playtime_at_review': 9153, 'last_played': 1711306012}",portuguese,Jogo muito bom. Infelizmente não dá para andar com mulheres casadas.,1738323805,1738323805,True,0,0,0.5,0,True,False,False,False
186767728,"{'steamid': '76561199579484207', 'num_games_owned': 6, 'num_reviews': 2, 'playtime_forever': 2981, 'playtime_last_two_weeks': 0, 'playtime_at_review': 968, 'last_played': 1756316595}",portuguese,jogo muito bom recomendo jogar para quem nao tem vida social,1738265173,1738265173,True,0,0,0.5,0,True,False,False,False
186697319,"{'steamid': '76561199547843824', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 7791, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6344, 'last_played': 1739910988}",portuguese,é bão,1738179676,1738179676,True,0,0,0.5,0,True,False,False,False
186639643,"{'steamid': '76561199559303968', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 7426, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2296, 'last_played': 1754677092}",portuguese,o jogo é muito divertido e estimula uma vida autonoma e cheia de disciplina para o futuro,1738108223,1738108223,True,0,0,0.5,0,True,False,False,False
186635470,"{'steamid': '76561198803156295', 'num_games_owned': 25, 'num_reviews': 6, 'playtime_forever': 7502, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5358, 'last_played': 1756943203}",portuguese,Best game ever to relax,1738103271,1738103271,True,0,0,0.5,0,True,False,False,False
186546155,"{'steamid': '76561199016145924', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 4940, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2503, 'last_played': 1760014888}",portuguese,gostoso,1737998323,1737998323,True,0,0,0.5,0,True,False,False,False
116576940,"{'steamid': '76561198362428330', 'num_games_owned': 125, 'num_reviews': 7, 'playtime_forever': 8959, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8801, 'last_played': 1749781673}",portuguese,"se vcs se casarem com a abigail, se preparem para serem zuados de cornos permanentemente, tirando isso é um jogão :D",1654525068,1737936005,True,0,0,0.476190477609634399,0,True,False,False,False
186422058,"{'steamid': '76561198450301803', 'num_games_owned': 67, 'num_reviews': 1, 'playtime_forever': 5126, 'playtime_last_two_weeks': 0, 'playtime_at_review': 936, 'last_played': 1759004455}",portuguese,Muito bom,1737858234,1737858234,True,0,0,0.5,0,True,False,False,False
184220496,"{'steamid': '76561199008298978', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 48375, 'playtime_last_two_weeks': 0, 'playtime_at_review': 37941, 'last_played': 1758131178}",portuguese,"Melhor jogo da vida, vale a pena para quem gosta de história e de ser mais o prefeito da vila que o próprio prefeito.",1735566934,1737808100,True,0,0,0.5,0,True,False,False,False
155226632,"{'steamid': '76561198968922087', 'num_games_owned': 31, 'num_reviews': 6, 'playtime_forever': 8216, 'playtime_last_two_weeks': 149, 'playtime_at_review': 7733, 'last_played': 1761703906}",portuguese,"Esse jogo não é a favor da poligamia.

[spoiler] PS: Depois de um certo tempo você entende o porque... [/spoiler]",1704375965,1737768445,True,0,0,0.5,0,True,False,False,False
